spent-media,temp(G),species,od,time point,,
WYM25_02,21,BB13_09(WYM25_02),0.1606,39,,
WYM25_02,21,BB13_09(WYM25_02),0.173966667,45,,
WYM25_02,21,BB13_09(WYM25_02),0.165866667,51,,
WYM25_02,21,BB13_09(WYM25_02),0.165633333,63,,
WYM25_02,21,BB13_09(WYM25_02),0.171133333,69,,
WYM25_02,21,BB13_09(WYM25_02),0.1655,75,,
WYM25_02,21,BB13_09(WYM25_02),0.1837,87,,
WYM25_02,21,BB13_09(WYM25_02),0.1881,93,,
WYM25_02,21,BB13_09(WYM25_02),0.237533333,111,,
WYM25_02,21,BB13_09(WYM25_02),0.1941,117,,
WYM25_02,21,BB13_09(WYM25_02),0.1859,123,,
WYM25_02,25,BB13_09(WYM25_02),0.003166667,0,,
WYM25_02,25,BB13_09(WYM25_02),0.03175,14,,
WYM25_02,25,BB13_09(WYM25_02),0.1165,20,,
WYM25_02,25,BB13_09(WYM25_02),0.1175,26,,
WYM25_02,25,BB13_09(WYM25_02),0.103666667,38,,
WYM25_02,25,BB13_09(WYM25_02),0.1735,44,,
WYM25_02,25,BB13_09(WYM25_02),0.212833333,50,,
WYM25_02,25,BB13_09(WYM25_02),0.244,62,,
WYM25_02,25,BB13_09(WYM25_02),0.237333333,68,,
WYM25_02,25,BB13_09(WYM25_02),0.243916667,74,,
WYM25_02,25,BB13_09(WYM25_02),0.242416667,86,,
WYM25_02,25,BB13_09(WYM25_02),0.237916667,92,,
WYM25_02,25,BB13_09(WYM25_02),0.264833333,110,,
WYM25_02,25,BB13_09(WYM25_02),0.255583333,116,,
WYM25_02,25,BB13_09(WYM25_02),0.284916667,122,,
WYM25_02,28,BB13_09(WYM25_02),-0.002333333,0,,
WYM25_02,28,BB13_09(WYM25_02),0.000666667,13,,
WYM25_02,28,BB13_09(WYM25_02),0.001166667,19,,
WYM25_02,28,BB13_09(WYM25_02),0.004166667,25,,
WYM25_02,28,BB13_09(WYM25_02),0.004333333,37,,
WYM25_02,28,BB13_09(WYM25_02),0.016833333,43,,
WYM25_02,28,BB13_09(WYM25_02),0.074333333,49,,
WYM25_02,28,BB13_09(WYM25_02),0.071,61,,
WYM25_02,28,BB13_09(WYM25_02),0.075166667,67,,
WYM25_02,28,BB13_09(WYM25_02),0.077166667,73,,
WYM25_02,28,BB13_09(WYM25_02),0.119333333,85,,
WYM25_02,28,BB13_09(WYM25_02),0.160166667,91,,
WYM25_02,28,BB13_09(WYM25_02),0.201333333,109,,
WYM25_02,28,BB13_09(WYM25_02),0.2155,115,,
WYM25_02,28,BB13_09(WYM25_02),0.238166667,121,,
WYM25_02,12,SP03_02(WYM25_02),0.011,0,,
WYM25_02,12,SP03_02(WYM25_02),0.012333333,17,,
WYM25_02,12,SP03_02(WYM25_02),0.013833333,23,,
WYM25_02,12,SP03_02(WYM25_02),0.012166667,29,,
WYM25_02,12,SP03_02(WYM25_02),0.011333333,41,,
WYM25_02,12,SP03_02(WYM25_02),0.0095,47,,
WYM25_02,12,SP03_02(WYM25_02),0.009,53,,
WYM25_02,12,SP03_02(WYM25_02),0.009,65,,
WYM25_02,12,SP03_02(WYM25_02),0.008166667,71,,
WYM25_02,12,SP03_02(WYM25_02),0.008,77,,
WYM25_02,12,SP03_02(WYM25_02),0.008666667,89,,
WYM25_02,12,SP03_02(WYM25_02),0.007833333,95,,
WYM25_02,12,SP03_02(WYM25_02),0.0085,113,,
WYM25_02,12,SP03_02(WYM25_02),0.0085,119,,
WYM25_02,12,SP03_02(WYM25_02),0.007666667,125,,
WYM25_02,15,SP03_02(WYM25_02),-0.0063,0,,
WYM25_02,15,SP03_02(WYM25_02),-0.0015,16,,
WYM25_02,15,SP03_02(WYM25_02),-0.0061,22,,
WYM25_02,15,SP03_02(WYM25_02),-0.0041,28,,
WYM25_02,15,SP03_02(WYM25_02),-0.003433333,40,,
WYM25_02,15,SP03_02(WYM25_02),-0.003,46,,
WYM25_02,15,SP03_02(WYM25_02),-0.003666667,52,,
WYM25_02,15,SP03_02(WYM25_02),-0.001966667,64,,
WYM25_02,15,SP03_02(WYM25_02),-0.001966667,70,,
WYM25_02,15,SP03_02(WYM25_02),-0.0015,76,,
WYM25_02,15,SP03_02(WYM25_02),0.0003,88,,
WYM25_02,15,SP03_02(WYM25_02),0.000833333,94,,
WYM25_02,15,SP03_02(WYM25_02),0.005567,112,,
WYM25_02,15,SP03_02(WYM25_02),0.007533333,118,,
WYM25_02,15,SP03_02(WYM25_02),0.0111,124,,
WYM25_02,18,SP03_02(WYM25_02),0.001666667,0,,
WYM25_02,18,SP03_02(WYM25_02),0.0835,15,,
WYM25_02,18,SP03_02(WYM25_02),0.155166667,21,,
WYM25_02,18,SP03_02(WYM25_02),0.1365,27,,
WYM25_02,18,SP03_02(WYM25_02),0.124,39,,
WYM25_02,18,SP03_02(WYM25_02),0.1235,45,,
WYM25_02,18,SP03_02(WYM25_02),0.125833333,51,,
WYM25_02,18,SP03_02(WYM25_02),0.138666667,63,,
WYM25_02,18,SP03_02(WYM25_02),0.142666667,69,,
WYM25_02,18,SP03_02(WYM25_02),0.141,75,,
WYM25_02,18,SP03_02(WYM25_02),0.157666667,87,,
WYM25_02,18,SP03_02(WYM25_02),0.157,93,,
WYM25_02,18,SP03_02(WYM25_02),0.175,111,,
WYM25_02,18,SP03_02(WYM25_02),0.170333333,117,,
WYM25_02,18,SP03_02(WYM25_02),0.170833333,123,,
WYM25_02,21,SP03_02(WYM25_02),0.004,0,,
WYM25_02,21,SP03_02(WYM25_02),0.136083333,15,,
WYM25_02,21,SP03_02(WYM25_02),0.1455,21,,
WYM25_02,21,SP03_02(WYM25_02),0.14075,27,,
WYM25_02,21,SP03_02(WYM25_02),0.13875,39,,
WYM25_02,21,SP03_02(WYM25_02),0.154666667,45,,
WYM25_02,21,SP03_02(WYM25_02),0.162166667,51,,
WYM25_02,21,SP03_02(WYM25_02),0.181333333,63,,
WYM25_02,21,SP03_02(WYM25_02),0.176583333,69,,
WYM25_02,21,SP03_02(WYM25_02),0.1665,75,,
WYM25_02,21,SP03_02(WYM25_02),0.17925,87,,
WYM25_02,21,SP03_02(WYM25_02),0.17275,93,,
WYM25_02,21,SP03_02(WYM25_02),0.217083333,111,,
WYM25_02,21,SP03_02(WYM25_02),0.1635,117,,
WYM25_02,21,SP03_02(WYM25_02),0.15125,123,,
WYM25_02,25,SP03_02(WYM25_02),0.005916667,0,,
WYM25_02,25,SP03_02(WYM25_02),0.1135,14,,
WYM25_02,25,SP03_02(WYM25_02),0.1325,20,,
WYM25_02,25,SP03_02(WYM25_02),0.13825,26,,
WYM25_02,25,SP03_02(WYM25_02),0.122416667,38,,
WYM25_02,25,SP03_02(WYM25_02),0.17575,44,,
WYM25_02,25,SP03_02(WYM25_02),0.197333333,50,,
WYM25_02,25,SP03_02(WYM25_02),0.2495,62,,
WYM25_02,25,SP03_02(WYM25_02),0.247083333,68,,
WYM25_02,25,SP03_02(WYM25_02),0.250916667,74,,
WYM25_02,25,SP03_02(WYM25_02),0.200166667,86,,
WYM25_02,25,SP03_02(WYM25_02),0.213166667,92,,
WYM25_02,25,SP03_02(WYM25_02),0.229083333,110,,
WYM25_02,25,SP03_02(WYM25_02),0.221333333,116,,
WYM25_02,25,SP03_02(WYM25_02),0.207666667,122,,
WYM25_02,28,SP03_02(WYM25_02),0.004333333,0,,
WYM25_02,28,SP03_02(WYM25_02),0.008,13,,
WYM25_02,28,SP03_02(WYM25_02),0.0145,19,,
WYM25_02,28,SP03_02(WYM25_02),0.052,25,,
WYM25_02,28,SP03_02(WYM25_02),0.113333333,37,,
WYM25_02,28,SP03_02(WYM25_02),0.147833333,43,,
WYM25_02,28,SP03_02(WYM25_02),0.173,49,,
WYM25_02,28,SP03_02(WYM25_02),0.229166667,61,,
WYM25_02,28,SP03_02(WYM25_02),0.235666667,67,,
WYM25_02,28,SP03_02(WYM25_02),0.255166667,73,,
WYM25_02,28,SP03_02(WYM25_02),0.270333333,85,,
WYM25_02,28,SP03_02(WYM25_02),0.298,91,,
WYM25_02,28,SP03_02(WYM25_02),0.301,109,,
WYM25_02,28,SP03_02(WYM25_02),0.267333333,115,,
WYM25_02,28,SP03_02(WYM25_02),0.289166667,121,,
WYM25_02,12,SP03_19(WYM25_02),0.0085,0,,
WYM25_02,12,SP03_19(WYM25_02),0.0105,17,,
WYM25_02,12,SP03_19(WYM25_02),0.013,23,,
WYM25_02,12,SP03_19(WYM25_02),0.0105,29,,
WYM25_02,12,SP03_19(WYM25_02),0.009833333,41,,
WYM25_02,12,SP03_19(WYM25_02),0.009,47,,
WYM25_02,12,SP03_19(WYM25_02),0.008333333,53,,
WYM25_02,12,SP03_19(WYM25_02),0.008833333,65,,
WYM25_02,12,SP03_19(WYM25_02),0.008,71,,
WYM25_02,12,SP03_19(WYM25_02),0.007666667,77,,
WYM25_02,12,SP03_19(WYM25_02),0.008,89,,
WYM25_02,12,SP03_19(WYM25_02),0.007333333,95,,
WYM25_02,12,SP03_19(WYM25_02),0.008,113,,
WYM25_02,12,SP03_19(WYM25_02),0.007666667,119,,
WYM25_02,12,SP03_19(WYM25_02),0.007,125,,
WYM25_02,15,SP03_19(WYM25_02),-0.0115,0,,
WYM25_02,15,SP03_19(WYM25_02),-0.0065,16,,
WYM25_02,15,SP03_19(WYM25_02),-0.009,22,,
WYM25_02,15,SP03_19(WYM25_02),-0.0065,28,,
WYM25_02,15,SP03_19(WYM25_02),-0.003833333,40,,
WYM25_02,15,SP03_19(WYM25_02),-0.004,46,,
WYM25_02,15,SP03_19(WYM25_02),-0.004166667,52,,
WYM25_02,15,SP03_19(WYM25_02),-0.002166667,64,,
WYM25_02,15,SP03_19(WYM25_02),-0.001166667,70,,
WYM25_02,15,SP03_19(WYM25_02),0,76,,
WYM25_02,15,SP03_19(WYM25_02),0.0045,88,,
WYM25_02,15,SP03_19(WYM25_02),0.005333333,94,,
WYM25_02,15,SP03_19(WYM25_02),0.01117,112,,
WYM25_02,15,SP03_19(WYM25_02),0.016333333,118,,
WYM25_02,15,SP03_19(WYM25_02),0.0195,124,,
WYM25_02,18,SP03_19(WYM25_02),0.001666667,0,,
WYM25_02,18,SP03_19(WYM25_02),0.0745,15,,
WYM25_02,18,SP03_19(WYM25_02),0.156,21,,
WYM25_02,18,SP03_19(WYM25_02),0.144166667,27,,
WYM25_02,18,SP03_19(WYM25_02),0.141666667,39,,
WYM25_02,18,SP03_19(WYM25_02),0.1385,45,,
WYM25_02,18,SP03_19(WYM25_02),0.142166667,51,,
WYM25_02,18,SP03_19(WYM25_02),0.143333333,63,,
WYM25_02,18,SP03_19(WYM25_02),0.153666667,69,,
WYM25_02,18,SP03_19(WYM25_02),0.1485,75,,
WYM25_02,18,SP03_19(WYM25_02),0.163166667,87,,
WYM25_02,18,SP03_19(WYM25_02),0.156666667,93,,
WYM25_02,18,SP03_19(WYM25_02),0.175666667,111,,
WYM25_02,18,SP03_19(WYM25_02),0.169666667,117,,
WYM25_02,18,SP03_19(WYM25_02),0.172166667,123,,
WYM25_02,21,SP03_19(WYM25_02),0.0055,0,,
WYM25_02,21,SP03_19(WYM25_02),0.107833333,15,,
WYM25_02,21,SP03_19(WYM25_02),0.1485,21,,
WYM25_02,21,SP03_19(WYM25_02),0.1447,27,,
WYM25_02,21,SP03_19(WYM25_02),0.1402,39,,
WYM25_02,21,SP03_19(WYM25_02),0.157366667,45,,
WYM25_02,21,SP03_19(WYM25_02),0.166266667,51,,
WYM25_02,21,SP03_19(WYM25_02),0.183433333,63,,
WYM25_02,21,SP03_19(WYM25_02),0.174133333,69,,
WYM25_02,21,SP03_19(WYM25_02),0.1655,75,,
WYM25_02,21,SP03_19(WYM25_02),0.1763,87,,
WYM25_02,21,SP03_19(WYM25_02),0.1787,93,,
WYM25_02,21,SP03_19(WYM25_02),0.248533333,111,,
WYM25_02,21,SP03_19(WYM25_02),0.1883,117,,
WYM25_02,21,SP03_19(WYM25_02),0.1819,123,,
WYM25_02,25,SP03_19(WYM25_02),0.005666667,0,,
WYM25_02,25,SP03_19(WYM25_02),0.07775,14,,
WYM25_02,25,SP03_19(WYM25_02),0.13725,20,,
WYM25_02,25,SP03_19(WYM25_02),0.12975,26,,
WYM25_02,25,SP03_19(WYM25_02),0.128416667,38,,
WYM25_02,25,SP03_19(WYM25_02),0.186,44,,
WYM25_02,25,SP03_19(WYM25_02),0.218833333,50,,
WYM25_02,25,SP03_19(WYM25_02),0.28625,62,,
WYM25_02,25,SP03_19(WYM25_02),0.297583333,68,,
WYM25_02,25,SP03_19(WYM25_02),0.290416667,74,,
WYM25_02,25,SP03_19(WYM25_02),0.245916667,86,,
WYM25_02,25,SP03_19(WYM25_02),0.256416667,92,,
WYM25_02,25,SP03_19(WYM25_02),0.241333333,110,,
WYM25_02,25,SP03_19(WYM25_02),0.219833333,116,,
WYM25_02,25,SP03_19(WYM25_02),0.239416667,122,,
WYM25_02,28,SP03_19(WYM25_02),0.002333333,0,,
WYM25_02,28,SP03_19(WYM25_02),0.028166667,13,,
WYM25_02,28,SP03_19(WYM25_02),0.093333333,19,,
WYM25_02,28,SP03_19(WYM25_02),0.152666667,25,,
WYM25_02,28,SP03_19(WYM25_02),0.236,37,,
WYM25_02,28,SP03_19(WYM25_02),0.2445,43,,
WYM25_02,28,SP03_19(WYM25_02),0.248666667,49,,
WYM25_02,28,SP03_19(WYM25_02),0.256333333,61,,
WYM25_02,28,SP03_19(WYM25_02),0.2735,67,,
WYM25_02,28,SP03_19(WYM25_02),0.2775,73,,
WYM25_02,28,SP03_19(WYM25_02),0.299666667,85,,
WYM25_02,28,SP03_19(WYM25_02),0.321,91,,
WYM25_02,28,SP03_19(WYM25_02),0.318666667,109,,
WYM25_02,28,SP03_19(WYM25_02),0.2665,115,,
WYM25_02,28,SP03_19(WYM25_02),0.300833333,121,,
WYM25_02,12,control(WYM25_02),0.124833333,0,,
WYM25_02,12,control(WYM25_02),0.124166667,17,,
WYM25_02,12,control(WYM25_02),0.130166667,23,,
WYM25_02,12,control(WYM25_02),0.122833333,29,,
WYM25_02,12,control(WYM25_02),0.120666667,41,,
WYM25_02,12,control(WYM25_02),0.121666667,47,,
WYM25_02,12,control(WYM25_02),0.1225,53,,
WYM25_02,12,control(WYM25_02),0.120666667,65,,
WYM25_02,12,control(WYM25_02),0.120333333,71,,
WYM25_02,12,control(WYM25_02),0.1205,77,,
WYM25_02,12,control(WYM25_02),0.1205,89,,
WYM25_02,12,control(WYM25_02),0.1205,95,,
WYM25_02,12,control(WYM25_02),0.120333333,113,,
WYM25_02,12,control(WYM25_02),0.120166667,119,,
WYM25_02,12,control(WYM25_02),0.121,125,,
WYM25_02,15,control(WYM25_02),0.1345,0,,
WYM25_02,15,control(WYM25_02),0.1345,16,,
WYM25_02,15,control(WYM25_02),0.1325,22,,
WYM25_02,15,control(WYM25_02),0.1305,28,,
WYM25_02,15,control(WYM25_02),0.127833333,40,,
WYM25_02,15,control(WYM25_02),0.128,46,,
WYM25_02,15,control(WYM25_02),0.128666667,52,,
WYM25_02,15,control(WYM25_02),0.128166667,64,,
WYM25_02,15,control(WYM25_02),0.126166667,70,,
WYM25_02,15,control(WYM25_02),0.1265,76,,
WYM25_02,15,control(WYM25_02),0.1265,88,,
WYM25_02,15,control(WYM25_02),0.127166667,94,,
WYM25_02,15,control(WYM25_02),0.12683,112,,
WYM25_02,15,control(WYM25_02),0.1265,118,,
WYM25_02,15,control(WYM25_02),0.126666667,124,,
WYM25_02,18,control(WYM25_02),0.125,0,,
WYM25_02,18,control(WYM25_02),0.123666667,15,,
WYM25_02,18,control(WYM25_02),0.122833333,21,,
WYM25_02,18,control(WYM25_02),0.122166667,27,,
WYM25_02,18,control(WYM25_02),0.120166667,39,,
WYM25_02,18,control(WYM25_02),0.121666667,45,,
WYM25_02,18,control(WYM25_02),0.121333333,51,,
WYM25_02,18,control(WYM25_02),0.121833333,63,,
WYM25_02,18,control(WYM25_02),0.120833333,69,,
WYM25_02,18,control(WYM25_02),0.121333333,75,,
WYM25_02,18,control(WYM25_02),0.121166667,87,,
WYM25_02,18,control(WYM25_02),0.122166667,93,,
WYM25_02,18,control(WYM25_02),0.122166667,111,,
WYM25_02,18,control(WYM25_02),0.122166667,117,,
WYM25_02,18,control(WYM25_02),0.122166667,123,,
WYM25_02,21,control(WYM25_02),0.1205,0,,
WYM25_02,21,control(WYM25_02),0.120166667,15,,
WYM25_02,21,control(WYM25_02),0.1205,21,,
WYM25_02,21,control(WYM25_02),0.1205,27,,
WYM25_02,21,control(WYM25_02),0.12,39,,
WYM25_02,21,control(WYM25_02),0.120833333,45,,
WYM25_02,21,control(WYM25_02),0.121333333,51,,
WYM25_02,21,control(WYM25_02),0.121166667,63,,
WYM25_02,21,control(WYM25_02),0.120666667,69,,
WYM25_02,21,control(WYM25_02),0.1215,75,,
WYM25_02,21,control(WYM25_02),0.1215,87,,
WYM25_02,21,control(WYM25_02),0.1225,93,,
WYM25_02,21,control(WYM25_02),0.122666667,111,,
WYM25_02,21,control(WYM25_02),0.1225,117,,
WYM25_02,21,control(WYM25_02),0.1225,123,,
WYM25_02,25,control(WYM25_02),0.120333333,0,,
WYM25_02,25,control(WYM25_02),0.138,14,,
WYM25_02,25,control(WYM25_02),0.1235,20,,
WYM25_02,25,control(WYM25_02),0.132,26,,
WYM25_02,25,control(WYM25_02),0.132833333,38,,
WYM25_02,25,control(WYM25_02),0.1225,44,,
WYM25_02,25,control(WYM25_02),0.128166667,50,,
WYM25_02,25,control(WYM25_02),0.124,62,,
WYM25_02,25,control(WYM25_02),0.127166667,68,,
WYM25_02,25,control(WYM25_02),0.128833333,74,,
WYM25_02,25,control(WYM25_02),0.128333333,86,,
WYM25_02,25,control(WYM25_02),0.123333333,92,,
WYM25_02,25,control(WYM25_02),0.126166667,110,,
WYM25_02,25,control(WYM25_02),0.132166667,116,,
WYM25_02,25,control(WYM25_02),0.121833333,122,,
WYM25_02,28,control(WYM25_02),0.127,0,,
WYM25_02,28,control(WYM25_02),0.139833333,13,,
WYM25_02,28,control(WYM25_02),0.138333333,19,,
WYM25_02,28,control(WYM25_02),0.133666667,25,,
WYM25_02,28,control(WYM25_02),0.137166667,37,,
WYM25_02,28,control(WYM25_02),0.134,43,,
WYM25_02,28,control(WYM25_02),0.137666667,49,,
WYM25_02,28,control(WYM25_02),0.120833333,61,,
WYM25_02,28,control(WYM25_02),0.13,67,,
WYM25_02,28,control(WYM25_02),0.1425,73,,
WYM25_02,28,control(WYM25_02),0.143166667,85,,
WYM25_02,28,control(WYM25_02),0.133,91,,
WYM25_02,28,control(WYM25_02),0.1345,109,,
WYM25_02,28,control(WYM25_02),0.138833333,115,,
WYM25_02,28,control(WYM25_02),0.1355,121,,
WYM25_03,12,S18(WYM25_03),-0.0052,0,,
WYM25_03,12,S18(WYM25_03),-0.001033333,17,,
WYM25_03,12,S18(WYM25_03),-0.0001,23,,
WYM25_03,12,S18(WYM25_03),0.0038,29,,
WYM25_03,12,S18(WYM25_03),0.012433333,41,,
WYM25_03,12,S18(WYM25_03),0.018666667,47,,
WYM25_03,12,S18(WYM25_03),0.021033333,53,,
WYM25_03,12,S18(WYM25_03),0.042433333,65,,
WYM25_03,12,S18(WYM25_03),0.065033333,71,,
WYM25_03,12,S18(WYM25_03),0.096166667,77,,
WYM25_03,12,S18(WYM25_03),0.1213,89,,
WYM25_03,12,S18(WYM25_03),0.1449,95,,
WYM25_03,12,S18(WYM25_03),0.195833333,113,,
WYM25_03,12,S18(WYM25_03),0.164233333,119,,
WYM25_03,12,S18(WYM25_03),0.153233333,125,,
WYM25_03,15,S18(WYM25_03),0.011166667,0,,
WYM25_03,15,S18(WYM25_03),0.071166667,16,,
WYM25_03,15,S18(WYM25_03),0.084666667,22,,
WYM25_03,15,S18(WYM25_03),0.103333333,28,,
WYM25_03,15,S18(WYM25_03),0.1515,40,,
WYM25_03,15,S18(WYM25_03),0.169,46,,
WYM25_03,15,S18(WYM25_03),0.1825,52,,
WYM25_03,15,S18(WYM25_03),0.205333333,64,,
WYM25_03,15,S18(WYM25_03),0.209333333,70,,
WYM25_03,15,S18(WYM25_03),0.216666667,76,,
WYM25_03,15,S18(WYM25_03),0.224333333,88,,
WYM25_03,15,S18(WYM25_03),0.2105,94,,
WYM25_03,15,S18(WYM25_03),0.231833333,112,,
WYM25_03,15,S18(WYM25_03),0.215166667,118,,
WYM25_03,15,S18(WYM25_03),0.204666667,124,,
WYM25_03,18,S18(WYM25_03),-0.003,0,,
WYM25_03,18,S18(WYM25_03),0.026333333,15,,
WYM25_03,18,S18(WYM25_03),0.0565,21,,
WYM25_03,18,S18(WYM25_03),0.108,27,,
WYM25_03,18,S18(WYM25_03),0.1415,39,,
WYM25_03,18,S18(WYM25_03),0.1825,45,,
WYM25_03,18,S18(WYM25_03),0.183166667,51,,
WYM25_03,18,S18(WYM25_03),0.201,63,,
WYM25_03,18,S18(WYM25_03),0.187,69,,
WYM25_03,18,S18(WYM25_03),0.147833333,75,,
WYM25_03,18,S18(WYM25_03),0.186833333,87,,
WYM25_03,18,S18(WYM25_03),0.184166667,93,,
WYM25_03,18,S18(WYM25_03),0.204166667,111,,
WYM25_03,18,S18(WYM25_03),0.1935,117,,
WYM25_03,18,S18(WYM25_03),0.177166667,123,,
WYM25_03,21,S18(WYM25_03),0.001,0,,
WYM25_03,21,S18(WYM25_03),0.084916667,15,,
WYM25_03,21,S18(WYM25_03),0.147166667,21,,
WYM25_03,21,S18(WYM25_03),0.183083333,27,,
WYM25_03,21,S18(WYM25_03),0.25875,39,,
WYM25_03,21,S18(WYM25_03),0.266166667,45,,
WYM25_03,21,S18(WYM25_03),0.262083333,51,,
WYM25_03,21,S18(WYM25_03),0.294,63,,
WYM25_03,21,S18(WYM25_03),0.151583333,69,,
WYM25_03,21,S18(WYM25_03),0.150083333,75,,
WYM25_03,21,S18(WYM25_03),0.17375,87,,
WYM25_03,21,S18(WYM25_03),0.162,93,,
WYM25_03,21,S18(WYM25_03),0.18,111,,
WYM25_03,21,S18(WYM25_03),0.165666667,117,,
WYM25_03,21,S18(WYM25_03),0.156416667,123,,
WYM25_03,25,S18(WYM25_03),0.007766667,0,,
WYM25_03,25,S18(WYM25_03),0.062866667,14,,
WYM25_03,25,S18(WYM25_03),0.1284,20,,
WYM25_03,25,S18(WYM25_03),0.1674,26,,
WYM25_03,25,S18(WYM25_03),0.204266667,38,,
WYM25_03,25,S18(WYM25_03),0.201166667,44,,
WYM25_03,25,S18(WYM25_03),0.187,50,,
WYM25_03,25,S18(WYM25_03),0.226066667,62,,
WYM25_03,25,S18(WYM25_03),0.217766667,68,,
WYM25_03,25,S18(WYM25_03),0.213083333,74,,
WYM25_03,25,S18(WYM25_03),0.228166667,86,,
WYM25_03,25,S18(WYM25_03),0.2176,92,,
WYM25_03,25,S18(WYM25_03),0.133766667,110,,
WYM25_03,25,S18(WYM25_03),0.1958,116,,
WYM25_03,25,S18(WYM25_03),0.109,122,,
WYM25_03,28,S18(WYM25_03),0.000666667,0,,
WYM25_03,28,S18(WYM25_03),0.067,13,,
WYM25_03,28,S18(WYM25_03),0.120666667,19,,
WYM25_03,28,S18(WYM25_03),0.144833333,25,,
WYM25_03,28,S18(WYM25_03),0.209833333,37,,
WYM25_03,28,S18(WYM25_03),0.213166667,43,,
WYM25_03,28,S18(WYM25_03),0.2165,49,,
WYM25_03,28,S18(WYM25_03),0.209833333,61,,
WYM25_03,28,S18(WYM25_03),0.216,67,,
WYM25_03,28,S18(WYM25_03),0.213,73,,
WYM25_03,28,S18(WYM25_03),0.234666667,85,,
WYM25_03,28,S18(WYM25_03),0.2435,91,,
WYM25_03,28,S18(WYM25_03),0.243666667,109,,
WYM25_03,28,S18(WYM25_03),0.205666667,115,,
WYM25_03,28,S18(WYM25_03),0.1935,121,,
WYM25_03,12,S56(WYM25_03),0.00925,0,,
WYM25_03,12,S56(WYM25_03),0.013166667,17,,
WYM25_03,12,S56(WYM25_03),0.01575,23,,
WYM25_03,12,S56(WYM25_03),0.02025,29,,
WYM25_03,12,S56(WYM25_03),0.028833333,41,,
WYM25_03,12,S56(WYM25_03),0.036166667,47,,
WYM25_03,12,S56(WYM25_03),0.035583333,53,,
WYM25_03,12,S56(WYM25_03),0.058583333,65,,
WYM25_03,12,S56(WYM25_03),0.076833333,71,,
WYM25_03,12,S56(WYM25_03),0.101666667,77,,
WYM25_03,12,S56(WYM25_03),0.13075,89,,
WYM25_03,12,S56(WYM25_03),0.15825,95,,
WYM25_03,12,S56(WYM25_03),0.189333333,113,,
WYM25_03,12,S56(WYM25_03),0.167083333,119,,
WYM25_03,12,S56(WYM25_03),0.159583333,125,,
WYM25_03,15,S56(WYM25_03),0.009,0,,
WYM25_03,15,S56(WYM25_03),0.024833333,16,,
WYM25_03,15,S56(WYM25_03),0.020333333,22,,
WYM25_03,15,S56(WYM25_03),0.0385,28,,
WYM25_03,15,S56(WYM25_03),0.105,40,,
WYM25_03,15,S56(WYM25_03),0.114166667,46,,
WYM25_03,15,S56(WYM25_03),0.129333333,52,,
WYM25_03,15,S56(WYM25_03),0.177,64,,
WYM25_03,15,S56(WYM25_03),0.179666667,70,,
WYM25_03,15,S56(WYM25_03),0.182833333,76,,
WYM25_03,15,S56(WYM25_03),0.197833333,88,,
WYM25_03,15,S56(WYM25_03),0.178666667,94,,
WYM25_03,15,S56(WYM25_03),0.199833333,112,,
WYM25_03,15,S56(WYM25_03),0.1905,118,,
WYM25_03,15,S56(WYM25_03),0.177166667,124,,
WYM25_03,18,S56(WYM25_03),0.005533333,0,,
WYM25_03,18,S56(WYM25_03),0.037533333,15,,
WYM25_03,18,S56(WYM25_03),0.078066667,21,,
WYM25_03,18,S56(WYM25_03),0.129366667,27,,
WYM25_03,18,S56(WYM25_03),0.18,39,,
WYM25_03,18,S56(WYM25_03),0.208633333,45,,
WYM25_03,18,S56(WYM25_03),0.218866667,51,,
WYM25_03,18,S56(WYM25_03),0.214666667,63,,
WYM25_03,18,S56(WYM25_03),0.208633333,69,,
WYM25_03,18,S56(WYM25_03),0.174,75,,
WYM25_03,18,S56(WYM25_03),0.2343,87,,
WYM25_03,18,S56(WYM25_03),0.239633333,93,,
WYM25_03,18,S56(WYM25_03),0.291266667,111,,
WYM25_03,18,S56(WYM25_03),0.271533333,117,,
WYM25_03,18,S56(WYM25_03),0.259533333,123,,
WYM25_03,21,S56(WYM25_03),0.00475,0,,
WYM25_03,21,S56(WYM25_03),0.0725,15,,
WYM25_03,21,S56(WYM25_03),0.1105,21,,
WYM25_03,21,S56(WYM25_03),0.182,27,,
WYM25_03,21,S56(WYM25_03),0.229,39,,
WYM25_03,21,S56(WYM25_03),0.2575,45,,
WYM25_03,21,S56(WYM25_03),0.26825,51,,
WYM25_03,21,S56(WYM25_03),0.30475,63,,
WYM25_03,21,S56(WYM25_03),0.22,69,,
WYM25_03,21,S56(WYM25_03),0.22175,75,,
WYM25_03,21,S56(WYM25_03),0.28025,87,,
WYM25_03,21,S56(WYM25_03),0.283,93,,
WYM25_03,21,S56(WYM25_03),0.33575,111,,
WYM25_03,21,S56(WYM25_03),0.31375,117,,
WYM25_03,21,S56(WYM25_03),0.30475,123,,
WYM25_03,25,S56(WYM25_03),0.003766667,0,,
WYM25_03,25,S56(WYM25_03),0.1147,14,,
WYM25_03,25,S56(WYM25_03),0.148066667,20,,
WYM25_03,25,S56(WYM25_03),0.205566667,26,,
WYM25_03,25,S56(WYM25_03),0.272433333,38,,
WYM25_03,25,S56(WYM25_03),0.270666667,44,,
WYM25_03,25,S56(WYM25_03),0.262333333,50,,
WYM25_03,25,S56(WYM25_03),0.3099,62,,
WYM25_03,25,S56(WYM25_03),0.3116,68,,
